CustomerID,Age,Gender,Province,City,JoinDate,TenureYears_Reported,PrimaryAccountType,NumProductsHeld,AccountBalance,CreditScore,AnnualIncome,MonthlyTransactions,ComplaintsLast12M,HasOnlineBanking,HasMobileApp,PreferredChannel,MaritalStatus,EmploymentStatus,LastContactDate,Churned
CUS11828,21.0,male,new brunswick,Moncton,2012-02-10,12.9,RRSP,1,1305.27,646.0,"$52,400",25,2,No,Yes,Phone,Widowed,Retired,2012-08-26,Yes
CUS12441,40.0,non-binary,saskatchewan,Saskatoon,2012-10-19,12.2,Personal Loan,1,"$45,664.45",704.0,117K,8,0,No,1,online,Single,Self-Employed,16/11/2016,Yes
CUS10129,30.0,male,saskatchewan,Regina,22/01/2013,11.9,Personal Loan,1,"$8,072.55",722.0,42K,32,0,TRUE,N,Phone,Single,Student,22-Feb-2021,Yes
CUS11010,18.0,Female,BC,Kelowna,27/09/2011,13.3,TFSA,1,779.22,644.0,27K,19,0,Yes,Yes,Mobile App,,,2012-11-29,No
CUS11814,44.0,female,Manitoba, Winnipeg ,2020-10-07,4.2,Savings,2,1630.41,723.0,"$38,500",9,1,Y,Yes,Mobile,Single,Full-Time,2022-05-10,No
CUS13422,39.0,Female,nova scotia,Sydney,2020-08-06,4.4,Credit Card,2,3638.9,843.0,45K,11,0,N,1,Mobile,Widowed,Student,18/12/2020,Yes
CUS10658,60.0,MALE,new brunswick,Saint John,"September 08, 2011",13.3,Savings,1,13225.39,668.0,79K,10,0,Y,0,Online Banking,Widowed,Part-Time,08-15-2017,No
CUS11247,39.0,FEMALE,MB,Brandon,06-14-2013,11.5,RRSP,4,3507.25,658.0,56K,19,0,Yes,No,Branch,Married,Part-Time,26/04/2020,Yes
CUS14143,53.0,M,alberta,Calgary,31/03/2010,14.8,Mortgage,3,$942.87,615.0,50800.0,20,1,Yes,Y,App,Married,Self-Employed,2014-01-12,No
CUS10202,54.0,Female,New Brunswick,Saint John,05-09-2023,1.6,Chequing,1,3493.44,450.0,82K,21,0,N,No,Branch,Single,Student,05-15-2024,No
CUS12802,27.0,M,Saskatchewan,Saskatoon,2016-03-28,8.8,Credit Card,1,-1198.59,582.0,"$67,600",0,0,No,0,Phone Banking,Married,Part-Time,16/05/2020,No
CUS11422,30.0,female,MB,Winnipeg,05-04-2014,10.7,Credit Card,1,"$14,677.83",641.0,"$64,600",3,1,1,0,In-Branch,Widowed,Retired,02/10/2024,No
CUS13839,54.0,MALE,SK,Regina,14/01/2010,15.0,Mortgage,4,13477.24,709.0,"$69,200",21,0,No,Yes,App,Married,Full-Time,2014-06-17,No
CUS13144,26.0,female,NL,St. John's,2010-12-07,14.1,TFSA,3,"$3,833.09",670.0,57700.0,1,0,No,Yes,branch,Single,Part-Time,12/08/2013,Yes
CUS12419,26.0,M,Alta., Edmonton ,2017-10-17,7.2,Credit Card,1,$-620.62,675.0,"$36,200",8,1,1,Y,phone,Widowed,Retired,2019-12-02,Yes
CUS13695,31.0,F,BC,Surrey,2017-07-12,7.5,Credit Card,2,2064.62,711.0,50400.0,4,0,Y,0,App,Widowed,Unemployed,01-15-2019,No
CUS12362,32.0,Male,Newfoundland and Labrador,St. John's,2015-12-02,9.1,Chequing,1,1160.18,639.0,52200.0,3,2,No,No,mobile app,Divorced,Student,2019-05-31,No
CUS13553,18.0,non-binary,new brunswick,Moncton,09-23-2018,,Personal Loan,1,3301.23,658.0,"$107,200",11,3,No,Yes,Branch ,Divorced,Self-Employed,02/06/2021,No
CUS10594,46.0,Female,ontario,London,2018-11-01,6.2,Chequing,3,4379.46,711.0,"$56,300",14,0,No,1,Online,Single,Full-Time,"January 17, 2022",No
CUS10971,48.0,M,Quebec,Gatineau,2018-04-15,6.7,RRSP,1,3029.49,556.0,87500.0,14,1,1,Y,Online,Widowed,Part-Time,05-28-2021,No
CUS10203,25.0,female,manitoba,Winnipeg,2021-04-08,3.7,Savings,3,"$9,274.93",517.0,"$69,100",13,0,Yes,N,phone,Single,Unemployed,29/07/2024,No
CUS13773,60.0,Male,Prince Edward Island,Charlottetown,2011-05-01,13.7,Personal Loan,1,11380.65,673.0,"$42,600",15,0,N,No,Online Banking,Divorced,Retired,2019-02-27,No
CUS11975,68.0,female,quebec,Gatineau,2012-08-27,12.3,Chequing,1,18781.17,773.0,"$253,500",15,0,No,No,online,Divorced,Full-Time,2015-12-15,Yes
CUS12735,51.0,MALE,Nova Scotia,Halifax,05-11-2021,3.6,Personal Loan,1,16715.58,753.0,61K,18,0,1,N,Phone,Widowed,Unemployed,19-Nov-2021,No
CUS14171,49.0,Non-binary,Quebec,Montreal,10-30-2015,9.2,Credit Card,2,"$7,674.98",644.0,30900.0,19,0,Yes,Y,mobile app,Single,Student,23/07/2023,No
CUS12879,53.0,female,nova scotia,Halifax,2019-06-26,5.5,RRSP,1,"$6,282.56",841.0,44000.0,18,0,Y,Yes,Branch,Single,Student,2021-06-30,No
CUS13409,45.0,Female,new brunswick,Moncton,01-04-2020,5.0,Savings,5,"$5,930.67",765.0,58K,16,1,Y,N,,Single,Self-Employed,2022-12-17,No
CUS11981,45.0,F,Ont.,Ottawa,2013-08-24,11.4,Chequing,3,"$5,048.42",735.0,52200.0,10,0,Y,Yes,mobile app,Single,Student,2015-04-22,Yes
CUS12381,59.0,MALE,BC,Victoria,02/09/2019,5.3,Chequing,2,2751.77,802.0,49400.0,5,0,No,No,online,Divorced,Self-Employed,2023-11-18,Yes
CUS12487,36.0,,saskatchewan,Saskatoon,13-Jul-2017,7.5,Chequing,1,"$1,041.42",627.0,75900.0,20,1,N,Yes,phone,Married,Part-Time,01-16-2020,Yes
CUS12375,38.0,Female,newfoundland,St. John's,2015-09-05,9.3,Credit Card,5,4438.85,621.0,,30,0,Yes,Yes,Mobile App,Single,Student,2018-08-31,No
CUS14113,68.0,,nova scotia,Halifax,2016-04-29,8.7,Chequing,2,$333.92,651.0,74K,17,0,No,1,,Widowed,Self-Employed,16-Feb-2017,No
CUS13717,45.0,F,Manitoba, Winnipeg ,04-05-2016,8.7,RRSP,2,"$7,959.29",688.0,"$83,200",13,0,Yes,1,In-Branch,Married,Student,14-Dec-2024,No
CUS13741,20.0,Female,nova scotia,Halifax,03-May-2020,4.7,TFSA,2,6528.69,628.0,47800.0,16,2,No,Yes,Branch,Divorced,,13-Oct-2021,Yes
CUS11188,50.0,Male,NL,St. John's,05-29-2013,11.6,Personal Loan,4,17965.08,801.0,"$50,100",19,0,Yes,No,Online banking,Married,Self-Employed,27/09/2022,Yes
CUS12330,18.0,Male,NB,Saint John,2022-06-27,2.5,RRSP,4,8311.06,842.0,62900.0,16,0,Yes,Yes,Online banking,Married,Part-Time,2024-06-25,Yes
CUS12343,22.0,M,british columbia,Vancouver,"October 24, 2019",5.2,Chequing,1,1791.06,627.0,55K,21,2,Yes,Y,Online,Married,Student,30/05/2022,No
CUS10352,52.0,male,new brunswick,Saint John,17/05/2010,14.6,Mortgage,4,4344.74,789.0,60900.0,8,0,Yes,1,App,Single,Student,2021-04-28,Yes
CUS11756,31.0,M,new brunswick,Moncton,23/10/2013,11.2,Credit Card,1,34483.6,669.0,46K,14,0,Yes,Y,branch,Divorced,Unemployed,27/03/2020,Yes
CUS11596,57.0,Male,saskatchewan,Saskatoon,2019-10-30,5.2,TFSA,2,9753.11,696.0,,0,0,No,Yes,Mobile App,Married,Part-Time,18/06/2021,No
CUS10043,44.0,female,Newfoundland and Labrador,Corner Brook,10/02/2023,1.9,Personal Loan,4,2633.73,625.0,55900.0,0,0,TRUE,Yes,Online banking,Widowed,Full-Time,2024-10-06,Yes
CUS12150,62.0,M,Quebec,Montreal,2019-07-02,5.5,Credit Card,1,2118.2,702.0,37000.0,28,0,Yes,No,Branch ,Divorced,Unemployed,2022-10-23,No
CUS12495,45.0,Non-binary,Alta.,Lethbridge,2018-02-28,6.8,RRSP,2,10752.53,581.0,"$112,000",21,2,Yes,Yes,phone,Married,Full-Time,07-17-2023,No
CUS12704,31.0,MALE,Prince Edward Island,Charlottetown,"July 20, 2021",3.4,Chequing,3,"$5,740.06",641.0,100K,14,2,Yes,0,mobile app,Single,Student,2022-10-31,No
CUS11274,51.0,MALE,Prince Edward Island,Charlottetown,10-14-2015,9.2,Credit Card,4,"$12,554.02",680.0,70500.0,21,0,Y,Yes,Online banking,Single,Full-Time,2024-09-07,Yes
CUS12183,38.0,Female,Prince Edward Island,Charlottetown,07-15-2016,8.5,Chequing,2,4619.07,816.0,146K,17,0,1,Yes,Branch,Single,Unemployed,2022-08-20,Yes
CUS10575,61.0,Non-binary,new brunswick,Moncton,03/03/2017,7.8,TFSA,3,2805.29,666.0,28K,20,0,N,1,Phone,,Unemployed,12-28-2021,No
CUS11921,31.0,female,MB,Brandon,28-Dec-2017,7.0,Chequing,2,910.75,874.0,55100.0,26,0,Y,No,online,Divorced,Full-Time,2018-06-05,No
CUS13880,46.0,FEMALE,Prince Edward Island, Charlottetown ,02-23-2016,8.9,Savings,2,9357.64,726.0,57K,13,0,Y,No,Phone Banking,Widowed,,2022-03-09,No
CUS10857,48.0,MALE,nova scotia,Halifax,2011-01-19,13.9,TFSA,1,495.0,656.0,70K,1,0,0,No,App,Single,Full-Time,2020-03-13,
CUS12177,28.0,Non-binary,Manitoba,Brandon,19/04/2015,9.7,TFSA,1,1076.57,,"$22,900",12,0,No,No,In-Branch,Married,Full-Time,29-Jun-2018,No
CUS12578,37.0,female,New Brunswick,Saint John,27/04/2014,10.7,Personal Loan,1,4568.2,721.0,61600.0,28,0,No,N,Online banking,Widowed,Retired,05-25-2016,No
CUS12048,59.0,M,NL,Corner Brook,10-18-2020,4.2,TFSA,1,8398.52,618.0,27700.0,9,0,Yes,Y,Online Banking,Married,Student,06/05/2023,No
CUS11809,18.0,female,MB,Brandon,2016-02-02,8.9,Mortgage,1,2712.9,607.0,"$109,200",23,0,Yes,Yes,Mobile,Divorced,Full-Time,"November 08, 2016",No
CUS13758,27.0,MALE,Quebec,Laval,29/04/2011,,Chequing,1,2534.89,582.0,93K,19,0,Yes,1,In-Branch,Divorced,Unemployed,07/10/2024,No
CUS11899,18.0,F,quebec,Montreal,27-May-2021,3.6,RRSP,2,983.31,555.0,43K,5,0,1,No,Branch ,Married,Unemployed,09-Apr-2023,Yes
CUS11847,29.0,male,BC,Vancouver,2015-11-10,9.1,TFSA,1,790.58,698.0,"$53,100",6,0,No,Yes,App,Single,Self-Employed,11-09-2019,No
CUS10876,50.0,MALE,SK,Saskatoon,2012-04-02,12.7,Chequing,2,"$1,689.63",555.0,24K,11,0,Yes,Y,In-Branch,Married,Part-Time,"September 03, 2022",No
CUS10104,52.0,M,SK, Regina ,2017-10-24,7.2,RRSP,3,6893.35,578.0,42800.0,11,0,N,No,Branch ,Married,Retired,2019-03-09,Yes
CUS12459,18.0,Female,QC,Gatineau,14-Feb-2014,10.9,Savings,4,3369.2,661.0,28100.0,33,0,0,N,In-Branch,Married,Full-Time,07-30-2021,No
CUS13020,73.0,FEMALE,Ontario,Hamilton,2013-11-22,11.1,TFSA,3,1154.69,807.0,,16,0,Yes,N,Mobile App,Married,Self-Employed,23/07/2019,No
CUS10605,41.0,female,british columbia,Surrey,13/07/2013,11.5,Personal Loan,2,"$4,973.19",534.0,62K,23,0,No,No,Online,Widowed,Unemployed,03-17-2021,Yes
CUS10989,57.0,F,Ontario,Mississauga,2016-06-15,8.5,Personal Loan,1,3140.73,892.0,28400.0,14,0,Yes,Yes,branch,Married,Unemployed,10/01/2019,Yes
CUS11234,63.0,F,Newfoundland and Labrador,Corner Brook,2019-09-16,5.3,TFSA,3,665.64,699.0,53900.0,11,0,1,Y,Phone,Divorced,Unemployed,09-Mar-2023,No
CUS13548,45.0,male,saskatchewan,Saskatoon,2022-10-20,2.2,Mortgage,1,1172.98,676.0,"$75,600",3,1,Yes,No,Branch,Widowed,Part-Time,2023-05-23,No
CUS11434,48.0,female,Manitoba,Winnipeg,22/04/2019,5.7,RRSP,2,7104.67,689.0,35K,12,0,Yes,Yes,Online Banking,Single,Full-Time,2020-01-04,Yes
CUS10385,43.0,F,Ont.,Hamilton,2011-07-06,13.5,RRSP,2,3093.93,675.0,94000.0,25,0,TRUE,Yes,Branch ,Divorced,Part-Time,09-02-2015,No
CUS10894,25.0,FEMALE,NS,Sydney,2010-09-05,14.3,Personal Loan,3,4463.58,701.0,"$67,400",5,0,No,Y,Online Banking,Divorced,Self-Employed,01-31-2016,No
CUS10057,45.0,M,Prince Edward Island,Charlottetown,2016-05-16,8.6,Mortgage,5,1719.33,681.0,,32,0,Y,0,Online,Single,Self-Employed,24/11/2023,Yes
CUS10712,25.0,male,Manitoba,Winnipeg,03-29-2018,6.8,RRSP,1,9666.02,657.0,86100.0,24,2,No,Yes,Online Banking,Widowed,Student,28-Jun-2020,Yes
CUS12373,26.0,F,Alta.,Edmonton,26-Sep-2012,12.3,Savings,4,5743.35,589.0,35K,17,0,No,Yes,App,Married,Part-Time,2022-02-08,No
CUS12127,52.0,Male,NL,St. John's,2021-01-16,4.0,Personal Loan,1,4358.81,729.0,75K,22,2,Yes,Yes,Online Banking,Single,Part-Time,03-Mar-2022,Yes
CUS12589,29.0,female,MB,Winnipeg,2020-08-17,4.4,TFSA,1,6695.59,677.0,73K,18,0,Y,No,Phone,Divorced,Self-Employed,2023-06-03,Yes
CUS10356,35.0,MALE,B.C., Vancouver ,2016-08-28,8.3,RRSP,2,933.42,593.0,"$35,200",14,3,Y,Yes,mobile app,Widowed,Student,08-15-2024,No
CUS11843,150.0,Female,MB,Winnipeg,12/11/2012,,RRSP,2,9953.63,657.0,71700.0,21,1,1,Yes,Online,Single,Unemployed,08-May-2019,No
CUS12408,21.0,M,NL,St. John's,2011-08-23,13.4,Personal Loan,4,3479.89,692.0,"$77,000",10,0,Yes,1,Branch,Divorced,Full-Time,04-04-2017,No
CUS11019,28.0,MALE,Manitoba,Winnipeg,04-25-2016,8.7,Personal Loan,2,25340.39,598.0,"$18,800",16,0,No,N,Online banking,Single,Unemployed,2024-03-08,No
CUS13959,50.0,M,NS,Sydney,12-16-2011,13.0,Mortgage,1,29975.03,818.0,"$67,700",19,1,N,N,branch,Single,Student,2015-12-14,Yes
CUS10308,27.0,F,NS,Sydney,2020-08-29,4.3,Mortgage,2,2980.14,754.0,37K,7,0,Y,N,phone,Widowed,Self-Employed,30/07/2021,No
CUS10814,53.0,FEMALE,pei,Charlottetown,08-20-2017,7.4,Personal Loan,4,229.34,741.0,41100.0,9,3,Yes,No,Mobile,Widowed,Retired,2021-01-08,Yes
CUS10042,60.0,MALE,ontario,London,"October 07, 2015",9.2,RRSP,2,6282.18,809.0,28400.0,21,0,TRUE,Yes,Mobile App,Divorced,Full-Time,09-09-2016,
CUS12820,56.0,Non-binary,NS,Sydney,2022-07-13,2.5,Credit Card,3,-146.62,646.0,48K,20,1,Yes,1,Online Banking,Married,Retired,03-21-2024,
CUS11406,40.0,MALE,Que.,Quebec City,12-17-2013,11.0,Personal Loan,4,3887.85,816.0,49K,3,2,No,Yes,phone,Widowed,Full-Time,2024-08-26,No
CUS11682,,female,NL,St. John's,10-14-2015,9.2,Personal Loan,4,"$8,495.66",670.0,37K,14,0,No,No,Phone Banking,,,2019-03-26,No
CUS10883,32.0,FEMALE,Nova Scotia,Sydney,2012-06-30,12.5,Mortgage,2,"$1,697.03",664.0,"$18,000",28,3,0,N,Branch,Single,Unemployed,2018-05-21,Yes
CUS13559,30.0,M,nova scotia,Halifax,2011-05-13,13.6,Personal Loan,2,"$4,719.73",673.0,,5,1,Yes,FALSE,Branch ,Single,Retired,2024-05-30,No
CUS10699,54.0,MALE,newfoundland,St. John's,23-Jun-2017,7.5,TFSA,1,"$2,134.39",702.0,49K,21,0,Yes,0,Phone Banking,Married,Student,2018-01-24,Yes
CUS12860,44.0,MALE,Newfoundland and Labrador,St. John's,09/11/2010,14.1,Savings,2,1705.75,594.0,56K,17,0,No,Yes,Online Banking,Widowed,Unemployed,26/03/2020,Yes
CUS12993,66.0,M,BC,Surrey,06-18-2014,10.5,Personal Loan,3,5190.3,650.0,48K,15,0,FALSE,No,Online,Divorced,Full-Time,2022-04-21,No
CUS12052,45.0,,QC,Laval,2019-09-22,5.3,TFSA,2,"$3,800.51",713.0,61200.0,5,4,No,No,phone,Widowed,Unemployed,2022-05-07,No
CUS12874,29.0,female,NB,Moncton,2014-03-31,10.8,Personal Loan,2,16826.58,523.0,42800.0,3,0,No,Yes,Online banking,Divorced,Part-Time,2023-02-02,No
CUS10216,54.0,FEMALE,NB,Saint John,2022-04-11,2.7,Personal Loan,3,15292.3,664.0,,12,1,No,1,branch,Single,Full-Time,2024-03-09,Yes
CUS12147,24.0,Female,saskatchewan,Regina,2010-06-24,14.5,Credit Card,1,-393.69,787.0,"$41,100",17,2,No,N,online,Single,Part-Time,2010-09-21,Yes
CUS13127,45.0,M,AB,Calgary,02-21-2023,1.9,Credit Card,5,-571.77,790.0,34700.0,13,0,N,Yes,Mobile App,Married,Unemployed,14/10/2024,No
CUS13590,22.0,FEMALE,MB,Winnipeg,20-Dec-2018,6.0,Chequing,1,632.5,696.0,"$40,500",15,0,No,Yes,Branch ,Divorced,Unemployed,04-06-2019,No
CUS11371,66.0,M,ON,Ottawa,"June 15, 2021",3.5,Chequing,2,2925.12,740.0,87600.0,19,0,N,No,App,Single,Unemployed,2021-11-05,No
CUS11567,57.0,female,Nova Scotia,Halifax,2020-12-28,4.0,Credit Card,2,$-184.13,657.0,30K,8,0,No,Yes,mobile app,Married,Student,28/10/2022,No
CUS12193,48.0,FEMALE,NL,Corner Brook,"July 03, 2010",14.5,TFSA,1,32206.53,605.0,45200.0,4,0,Yes,Yes,Phone Banking,Widowed,Full-Time,16/06/2016,Yes
CUS13204,47.0,F,ON,Hamilton,2017-08-11,7.4,Savings,2,35499.25,655.0,"$78,000",23,0,1,N,Phone Banking,Widowed,Student,24/01/2018,No
CUS12855,36.0,NON-BINARY,newfoundland,Corner Brook,19-Sep-2016,8.3,Savings,5,"$6,915.74",695.0,60100.0,33,0,Yes,0,branch,Divorced,Part-Time,"August 02, 2023",Yes
CUS11517,35.0,female,newfoundland,Corner Brook,2011-07-10,13.5,Credit Card,2,"$4,858.04",574.0,50600.0,13,2,Yes,No,Mobile App,Single,Student,30/04/2015,No
CUS12504,32.0,male,MB,Winnipeg,"December 08, 2017",7.1,Credit Card,4,"$1,151.16",774.0,37300.0,20,3,Y,Y,Online,,Unemployed,06/11/2018,No
CUS11767,30.0,FEMALE,nova scotia,Halifax,2023-02-14,1.9,Personal Loan,3,22574.37,567.0,48K,19,1,FALSE,No,branch,,Unemployed,2024-04-10,No
CUS12187,50.0,FEMALE,QC,Gatineau,2013-03-03,11.8,Savings,2,2117.69,653.0,40K,11,0,N,Yes,Branch,Single,Student,29/11/2015,No
CUS14161,20.0,Female,New Brunswick,Moncton,04-15-2017,7.7,Chequing,5,13708.77,582.0,52500.0,19,0,0,Y,Online banking,Married,Student,25/06/2018,No
CUS12959,32.0,FEMALE,Newfoundland and Labrador,St. John's,2021-09-30,3.3,Credit Card,1,3546.45,529.0,79800.0,16,0,Yes,No,Mobile App,Married,Part-Time,2023-06-25,No
CUS11038,45.0,male,Quebec,Montreal,"June 19, 2012",12.5,Personal Loan,2,"$1,290.64",718.0,"$39,200",11,0,Yes,Y,Branch ,Single,Part-Time,24-Jan-2013,No
CUS12438,,Non-binary,NS,Sydney,03-Mar-2014,10.8,Savings,4,"$5,042.73",590.0,"$52,600",11,0,FALSE,Yes,Online,Married,Part-Time,07-13-2024,Yes
CUS11511,49.0,male,new brunswick, Moncton ,2023-04-05,1.7,RRSP,3,"$17,065.61",670.0,,28,0,1,0,Mobile App,Single,Student,17/08/2024,Yes
CUS10412,40.0,Male,british columbia,Vancouver,10/02/2013,,TFSA,5,5868.61,633.0,"$49,600",16,2,1,N,online,Single,Full-Time,2021-06-19,Yes
CUS12832,38.0,F,New Brunswick,Saint John,2012-10-15,12.2,Chequing,1,$997.84,681.0,61300.0,21,1,No,Yes,Mobile,Married,Full-Time,2016-09-22,No
CUS13618,32.0,MALE,nova scotia,Halifax,29/04/2015,9.7,Credit Card,2,$-652.38,699.0,54K,9,0,No,0,Branch ,Single,Full-Time,"March 03, 2023",No
CUS11302,49.0,MALE,Prince Edward Island,Charlottetown,09/10/2012,12.2,Savings,3,3528.0,0.0,68800.0,0,0,0,No,mobile app,Widowed,Retired,2019-01-26,No
CUS11297,53.0,female,NS,Halifax,2022-10-26,2.2,RRSP,2,28455.48,686.0,57300.0,19,0,Yes,Y,Mobile App,Widowed,Part-Time,2024-10-06,Yes
CUS12644,44.0,FEMALE,pei,Charlottetown,02-Mar-2011,13.8,TFSA,1,82242.23,764.0,"$71,600",15,0,Y,No,Phone,Single,Full-Time,05-11-2013,Yes
CUS13021,46.0,Male,NB,Saint John,"May 31, 2014",10.6,Savings,1,"$22,449.50",663.0,62K,11,0,No,1,online,Married,Student,20/10/2020,No
CUS12550,32.0,male,newfoundland,Corner Brook,2010-10-21,14.2,TFSA,1,3469.94,772.0,"$44,800",6,0,N,No,Mobile App,Single,Part-Time,2019-08-10,No
CUS14196,37.0,female,Alta.,Edmonton,06-27-2022,2.5,Personal Loan,1,1263.33,570.0,146200.0,11,0,Yes,FALSE,Online Banking,Divorced,Student,2022-11-12,Yes
CUS10759,44.0,Female,Nova Scotia,Sydney,2014-11-18,10.1,Credit Card,3,12592.73,689.0,55200.0,27,0,Y,No,Online Banking,Single,Retired,08/03/2017,Yes
CUS12368,48.0,female,Alberta,Edmonton,15/04/2010,14.7,Credit Card,1,1208.44,667.0,"$77,200",28,0,No,Y,mobile app,Widowed,Self-Employed,2018-02-19,No
CUS12477,49.0,,saskatchewan,Regina,2022-03-14,2.8,Personal Loan,4,35111.16,715.0,42800.0,18,0,0,No,,Divorced,Student,05-13-2023,Yes
CUS12668,19.0,Female,Ont.,Mississauga,2010-03-18,14.8,TFSA,2,10404.21,682.0,31K,31,0,No,1,phone,Single,Part-Time,07-03-2018,No
CUS11318,35.0,Female,MB,Winnipeg,07/09/2017,7.3,RRSP,1,"$3,719.87",716.0,"$21,900",2,0,Yes,Y,In-Branch,Widowed,Full-Time,2024-03-08,Yes
CUS10074,65.0,M,QC, Laval ,2016-05-29,8.6,Mortgage,2,"$5,666.77",657.0,"$70,200",6,0,Yes,Yes,Mobile,Widowed,Retired,2020-08-04,No
CUS10026,59.0,female,manitoba,Brandon,2017-03-25,,Mortgage,1,891.71,753.0,"$127,200",7,0,0,Yes,Phone Banking,Married,Self-Employed,09-14-2023,No
CUS12663,36.0,Male,Quebec,Laval,2021-01-25,3.9,Chequing,1,1130.75,861.0,"$68,700",4,0,FALSE,No,Phone Banking,Widowed,Self-Employed,24/06/2021,No
CUS11127,25.0,FEMALE,Alta.,Red Deer,2023-07-15,1.5,Mortgage,2,"$3,065.38",722.0,120900.0,1,0,FALSE,No,mobile app,Widowed,Self-Employed,2024-06-27,No
CUS11140,36.0,female,Prince Edward Island,Charlottetown,2016-09-27,8.3,Chequing,1,"$3,833.73",707.0,39K,11,0,Yes,N,In-Branch,Single,Part-Time,15/06/2020,Yes
CUS10506,54.0,female,new brunswick,Moncton,09/12/2022,2.1,Mortgage,1,"$1,663.86",,27K,12,0,Yes,No,Branch,Married,Part-Time,2023-02-17,No
CUS11561,64.0,male,New Brunswick,Moncton,11-04-2021,3.2,Savings,1,2217.68,620.0,46900.0,23,0,No,No,Mobile App,Single,Part-Time,02-May-2023,No
CUS13107,18.0,F,manitoba,Winnipeg,07/12/2015,9.1,Personal Loan,4,7426.52,626.0,40K,9,0,No,No,App,Divorced,Full-Time,2019-09-21,No
CUS11768,58.0,female,NL,Corner Brook,24/07/2015,9.4,Mortgage,1,19370.5,690.0,"$73,000",9,0,TRUE,No,Online,Divorced,Student,2015-10-25,No
CUS12692,71.0,F,Quebec, Laval ,03-May-2017,7.7,Savings,1,"$9,939.31",761.0,54600.0,27,1,Yes,Yes,Phone,Widowed,Self-Employed,2021-04-19,Yes
CUS11121,55.0,Male,SK,Regina,2021-12-09,3.1,Mortgage,3,"$16,348.38",652.0,31100.0,24,3,0,No,Online banking,Single,Student,27/01/2023,No
CUS11113,26.0,female,SK,Regina,25-Nov-2020,4.1,TFSA,1,"$7,286.23",772.0,24200.0,2,0,1,No,In-Branch,Widowed,Part-Time,2021-11-08,Yes
CUS10587,53.0,Female,ON,Toronto,03-Dec-2010,14.1,TFSA,1,"$9,209.13",656.0,46600.0,4,1,Yes,No,Online Banking,Divorced,Self-Employed,2020-06-30,No
CUS13488,26.0,male,quebec,Laval,2016-01-03,9.0,Personal Loan,2,5823.96,807.0,"$39,400",6,0,Yes,1,Online,Widowed,Student,13/02/2020,No
CUS10612,57.0,M,Manitoba,Brandon,30-Jul-2014,,TFSA,4,"$19,197.87",645.0,33000.0,6,0,Yes,0,Mobile App,Divorced,Part-Time,2016-05-27,Yes
CUS13906,22.0,FEMALE,manitoba,Winnipeg,10-30-2020,4.2,Mortgage,1,5004.07,749.0,"$168,300",0,1,No,No,Online,Single,Self-Employed,14/11/2024,Yes
CUS11090,75.0,FEMALE,Nova Scotia,Sydney,12-28-2016,8.0,Chequing,2,"$3,322.41",761.0,49K,27,0,Y,0,Phone,Married,Self-Employed,2017-08-28,No
CUS11536,39.0,FEMALE,SK, Saskatoon ,25/07/2016,8.4,Credit Card,2,"$-1,938.98",725.0,"$45,900",20,0,Yes,N,Branch ,Widowed,Unemployed,04/09/2018,No
CUS11409,43.0,F,Manitoba, Brandon ,2021-01-16,4.0,TFSA,3,"$1,588.92",572.0,"$44,700",12,0,Yes,0,phone,Married,Unemployed,2022-07-02,No
CUS12614,27.0,MALE,NS,Sydney,2023-10-24,1.2,Chequing,1,941.93,508.0,"$56,200",6,0,N,Yes,branch,Divorced,,11/07/2024,No
CUS10349,20.0,FEMALE,Nova Scotia,Halifax,2020-11-29,4.1,Chequing,2,7575.89,647.0,80900.0,28,1,No,1,online,Single,Student,2022-01-07,Yes
CUS10886,18.0,Female,Que.,Laval,17/09/2013,11.3,TFSA,3,4833.48,602.0,"$73,300",16,1,N,No,Online banking,Widowed,Student,04-30-2015,No
CUS10824,46.0,female,manitoba,Brandon,05-Jul-2012,,Savings,1,1693.43,585.0,18000.0,7,0,1,N,Phone Banking,Single,Full-Time,05-10-2015,No
CUS13710,35.0,F,SK,Saskatoon,2023-09-01,1.3,Credit Card,4,-531.81,665.0,27K,6,0,1,Yes,phone,Divorced,Part-Time,04-03-2024,Yes
CUS10783,29.0,MALE,Prince Edward Island,Charlottetown,2022-01-15,3.0,RRSP,4,1675.79,554.0,93K,15,0,Yes,Y,Online,Widowed,Retired,2022-06-25,No
CUS13908,30.0,,B.C.,Victoria,2018-04-16,6.7,Chequing,4,2517.87,505.0,56400.0,2,3,No,0,Phone Banking,Widowed,Part-Time,04-07-2019,Yes
CUS13199,52.0,M,New Brunswick,Moncton,2021-05-22,3.6,Chequing,2,$906.93,488.0,"$34,400",28,0,No,N,App,Single,Part-Time,12-13-2024,Yes
CUS10630,67.0,M,newfoundland,St. John's,2016-04-06,8.7,Credit Card,2,-259.61,636.0,63K,11,3,N,N,branch,Single,Part-Time,07-22-2020,Yes
CUS13686,45.0,M,MB,Brandon,2016-01-07,9.0,RRSP,3,5625.08,671.0,"$57,000",7,0,N,Yes,mobile app,Divorced,Unemployed,28-Mar-2019,No
CUS12549,51.0,Female,B.C.,Vancouver,05/11/2019,5.2,TFSA,2,"$23,183.66",802.0,53100.0,7,2,Yes,Yes,mobile app,Widowed,Unemployed,2024-02-28,Yes
CUS12458,72.0,male,Newfoundland and Labrador,Corner Brook,2011-01-16,14.0,RRSP,1,"$1,404.89",869.0,24K,11,0,0,Yes,branch,Divorced,Self-Employed,2022-08-15,No
